,text,origins
3036,RWS heeft ook het Financial Control Plan FCP verder uitgewerkt,21
3037,Het FCP omvat onderzoeken op processen en onderwerpen waarvoor uit de analyse van het RWSControlframework is gebleken dat hiervoor nog geen structurele managementinformatie uit eerste of tweede lijn omtrent rechtmatige uitvoering wordt opgeleverd,21
3038,Ook bevat het FCP onderzoeken op ADR enof ARK bevindingen en themaonderzoeken op verzoek van RWSmanagement,21
3039,Wij onderschrijven het belang van het FCP en ondersteunen de verdere ontwikkeling en kwaliteits verbetering daarvan,21
3040,Daarbij benadrukken wij dat het tegelijkertijd nodig is aandacht te blijven geven aan de verbetering van managementinformatie 1e en 2e lijn,21
3041,Dit is ook elders in dit rapport benadrukt bij onderwerpen als LightInkopen Inkoopmonitoring en beheersing Inhuuropdrachtverleningsproces 352 Digitale handtekening moet verifieerbaar zijn Binnen het IBIverzorgingsgebied wordt in het opdrachtverleningsproces gewerkt met een digitale workflow parafencircuit voor opdrachtbrieven lt135000 en subsidiebeschikkingen,21
3042,Inkoop verstuurt hierbij de opdrachtbrief voorzien van een gescande handtekening via de workflow aan de opdrachtgever met het verzoek om akkoord te gaan met de opgestelde opdrachtbrief,21
3043,Het akkoord van de opdrachtgever wordt gearchiveerd bij de opdracht in het inkoopdossier,21
3044,Een kwetsbaarheid in dit proces is dat de PDFhandtekening van de gemandateerde voor de definitieve goedkeuring door een IBImedewerker aan het document wordt toegevoegd en niet automatisch in de workflow op het moment van goedkeuren door de mandaathouder,21
3045,Hierdoor kan een getekende opdrachtbrief al worden verzonden voordat betrokkene toestemming is gegeven,21
3046,Handtekeningen zijn images en voor meerdere medewerkers beschikbaar,21
3047,Daarnaast is de technische inrichting zo dat niet herleidbaar is op welke versie van een document akkoord is gegeven,21
3048,Tevens wordt aan het document geen digitaal certificaat toegevoegd op basis IBI heeft naar aanleiding van ons advies vorig jaar een projectvoorstel opgesteld om hun digitale opdrachtverlengingsproces verder te professionaliseren,21
3049,IBI streeft naar een digitale handtekening die zal voldoen aan de eIDASverordening,21
3051,Het risico hiervan is dat inzicht control ontbreekt in welke AO en werkinstructies nu werkelijk op de werkvloer zijn ingericht en worden gebruikt,21
3052,Hierdoor is onduidelijk of risicos die samen hangen met de processen werkelijk worden beheerst,21
3053,Dit kan tevens de efficiency van de bedrijfsvoering nadelig beïnvloeden,21
3054,Inmiddels zijn over de uitvoering en de werkverdeling bij het beheer van de AO afspraken gemaakt in een IenWbrede projectgroep,21
3055,Deze afspraken zijn vastgelegd in het rapport inventarisatie financiële processen en beheer AO,21
3056,IenW is nu aan de slag om de AO en het beheer daarvan conform de gemaakte afspraken vorm te geven,21
3058,Hier is eigenlijk een rekeningcourant verhouding met de Rijkshoofdboekhouding op zijn plaats,21
3059,Deze bevinding is opgepakt en de verwerkings wijze in de jaarverantwoording is afgestemd met het ministerie van Financiën 355 Overheveling beleidsdossiers beheerst en totstandkoming jaarverslag doortastend opgepakt De overheveling van beleidsdossiers naar aanleiding van het regeerakkoord is ordelijk en controleerbaar uitgevoerd,21
3061,Ook zullen wij een rapport uitbrengen bij de basisrapportage Programma Hoogfrequent Spoorvervoer PHS,21
3062,Inleiding Als derde onderdeel van onze wettelijke taak onderzoeken wij of geselecteerde processen gericht op de totstandkoming van de in het jaarverslag opgenomen nietfinanciële verantwoor dingsinformatie voldoen aan de normen uit de comptabele wet en regelgeving,21
3063,Hiertoe onderzoeken wij of de nietfinanciële verantwoordings informatie op betrouwbare wijze tot stand is gekomen,21
3064,Voorts gaan wij na of de nietfinanciële verantwoordingsinformatie niet strijdig is met de financiële verantwoordingsinformatie,21
3065,Over deze nietstrijdigheid rapporteren wij in onze controleverklaring sectie B,21
3066,De selectie van de te onderzoeken processen gericht op de totstandkoming van de nietfinanciële verantwoordingsinformatie in het jaarverslag is afhankelijk van de omvang van de risicos die daarbij worden onderkend,21
3067,Op basis daarvan hebben wij in 2018 de volgende totstandkomingsprocessen voor nader onderzoek geselecteerd beleidsinformatie bedrijfsvoeringsparagraaf bijlage externe inhuur 41 Beleidsinformatie is deugdelijk FMC heeft de opzet van het proces voor de totstandkoming van de NFI uitgewerkt,21
3068,De opzet bevat waarborgen voor een ordelijk en controleerbaar totstandkomingsproces NFI,21
3069,Dit is opgenomen in de zogeheten interne structurele aanschrijving van FMC,21
3070,Daarnaast is over met de verantwoordelijke actoren gecommuniceerd,21
3071,Verder zijn er afspraken gemaakt over de tijdspanne voor het aanleveren van de documentatie,21
3072,Bij de controle is gebleken dat enkele relevante documenten later in de dossiers aanwezig waren,21
3073,Gevolg hiervan is een onnodige druk bij FMC,21
3074,Deze druk kan een risico vormen voor de kwaliteit van het totstandkomingsproces NFI in het jaarverslag van IenW,21
3075,Nieuwe afspraken maken met de verantwoordelijke actoren is noodzakelijk,21
3077,Het risico bestaat dat de geschreven uren niet accuraat zijn,21
3078,Dit kan leiden tot het mislopen van subsidiegelden en omzet derden,21
3079,Het KNMI heeft hiervoor in 2018 een project gestart om het tijdschrijven in zowel SAP als in de projectbeheersingstool te wijzigen waarbij de wijziging in SAP noodzakelijk is om beter tijd te schrijven,21
3080,Het KNMI heeft het verbeteren van de projectbeheersing opgenomen in de roadmap naar in control,21
3081,Dit verbeterproces heeft tot doel om de registratie van de projecten te verbeteren inclusief het tijdschrijven en de positie onderhanden werk,21
3082,In SAP is de wijze van urenregistratie gewijzigd van maandelijks naar wekelijks uren goedkeuren,21
3083,In 2019 wordt het project Tijdschrijven evenals het project afgerond waarschijnlijk in september,21
3085,Hiermee wordt momenteel ervaring opgedaan,21
3086,Wij onderschrijven het belang daarvan,21
3087,De besluitvorming over mee en tegenvallers over de service level agreement SLAperiode tm 2017 heeft plaatsgehad,21
3088,De verwerking daarvan zal plaatshebben in de begrotingsvoorbereiding 2020 en verder en is daarmee nog niet zichtbaar in het NUTWsaldo ultimo 2018,21
3089,Dit saldo is hoewel verklaarbaar eind 2018 verder gestegen tot 524mln,21
3090,Deze voorfinanciering bedraagt daarmee inmiddels meer dan een derde van de jaarlijkse Agentschapsbijdrage voor deze taken,21
3091,Het Financieel beeld laat echter voor de benodigde meerjarige onderhoudsreeksen op langere termijn tm 2030 voor de drie netwerken flinke tekorten zien,21
3093,Rijkswaterstaat is in het verleden gekort op de Agentschapsbijdrage voor haar taakuitvoering,21
3094,Hierbij is afgesproken dat deze in belangrijke mate gecompenseerd wordt vanuit de structurele opbrengsten uit haar onroerend goed,21
3095,Tempoverschillen in de taakuitvoering die leiden tot verschillen tussen jaarlijkse bijdragen omzet en kosten daarvan Externe productkosten EPK worden resultaatneutraal in het saldo Nog Uit Te voeren Werkzaamheden NUTW verwerkt,21
3096,Sinds 2016 worden sommige activiteiten van bepaalde Rijksoverheidsonderdelen aangemerkt als VPBplichtig,21
3097,In 2018 heeft de fiscus het standpunt in genomen dat de activiteit Ingebruik gevingen belastbaar is voor de VPB,21
3098,Hoewel RWS het daarmee oneens is heeft men deze activiteit betrokken in de voorlopige aangiften VPB 2016 tot en met heden,21
3099,Voor de VPBlast geldt het uitgangspunt dat deze via het Agentschapsresultaat wordt verwerkt 54 Aandacht voor integriteit en fraude De verantwoordelijkheid voor het voorkomen en signaleren van fraude is een lijnverantwoorde lijkheid,21
3100,Het is onze verantwoordelijkheid om een redelijke mate van zekerheid te krijgen dat de financiële overzichten geen afwijkingen van materieel belang door fraude bevatten,21
3101,Onze controle is derhalve niet gericht op het ontdekken van alle gevallen van fraude,21
3102,Wij adviseren daarom alle signalen van fraude of integriteitsschendingen goed te blijven onderzoeken,21
3103,Ons oordeel Wij hebben de financiële overzichten die deel uitmaken van het jaarverslag 2018 van het ministerie van Infrastructuur en Waterstaat XII gecontroleerd,21
3106,Onze verantwoordelijkheden op grond hiervan zijn beschreven in de sectie Onze verantwoordelijk heden voor de controle van de financiële overzichten,21
3107,Wij zijn onafhankelijk van het ministerie van Infrastructuur en Waterstaat zoals vereist in de Verordening inzake de onafhankelijkheid van accountants bij assuranceopdrachten ViO en andere voor de opdracht relevante onafhankelijkheidsregels in Nederland,21
3110,Naleving anticumulatiebepaling WNT niet gecontroleerd In overeenstemming met de Regeling Controleprotocol WNT 2018 hebben wij de anticumulatie bepaling bedoeld in artikel 16a WNT en artikel 5 lid 1 sub j Uitvoeringsregeling WNT niet gecontroleerd,21
3114,De minister is verantwoordelijk voor het opstellen van de andere informatie in overeenstem ming met de verslaggevingsvoorschriften die zijn opgenomen in de Comptabiliteitswet 2016 en de daaruit voortvloeiende regelgeving waaronder de Regeling rijksbegrotingsvoorschriften 2019,21
3116,Onze verantwoordelijkheden voor de controle van de financiële overzichten Onze verantwoordelijkheid is het zodanig plannen en uitvoeren van een controleopdracht dat wij daarmee voldoende en geschikte controleinformatie verkrijgen voor het door ons af te geven oordeel,27
3117,De materialiteit beïnvloedt de aard timing en omvang van onze controlewerkzaam heden en de evaluatie van het effect van onderkende afwijkingen op ons oordeel,21
3118,Wij hebben deze accountantscontrole professioneel kritisch uitgevoerd en hebben waar relevant professionele oordeelsvorming toegepast in overeenstemming met de Nederlandse controlestandaarden ethische voorschriften en de onafhankelijkheidseisen,25
3120,Auditdienst Rijk Postbus 20201 2500 ee Den Haag 070 342 77 00,21
3121,Onderzoeksrapport Kwaliteit verwerkingsregister Definitief Inlichtingen Auditdienst Rijk 070342 7700 3 Verantwoording onderzoek12 31 Werkzaamheden en afbakening12 32 Gehanteerde Standaard12 33 Verspreiding rapport12 Aanleiding Het Rijk moet voldoen aan de Algemene verordening gegevensbescherming AVG,22
3122,Het ministerie van Infrastructuur en Waterstaat IenW is vanuit de directie Financiën Management en Control FMC een project gestart om het departement AVGcompliant te maken,22
3123,Een onderdeel van de implementatie van de AVG is het inrichten van een verwerkingsregister,22
3124,Het project is in het tweede kwartaal 2019 beëindigd,22
3125,De werkzaamheden voor het inrichten van een verwerkingsregister zijn vanaf dat moment belegd in de lijn,22
3126,Bij het beëindigen van het project is voorzien in een onafhankelijk onderzoek om inzicht te krijgen in de kwaliteit van het geïmplementeerde verwerkingsregister,22
3127,De Functionaris Gegevensbescherming FG en de plaatsvervangend FG van IenW zijn betrokken geweest bij de implementatie van de AVG en het register,22
3128,De Auditdienst Rijk ADR is daarom gevraagd het onderzoek uit te voeren,22
3129,Context Het register van verwerkingsactiviteiten centrale IenW register verwerkingen van persoonsgegevens is een belangrijke pijler van het AVGbeheersingsstelsel,22
3130,Dit register bevat informatie over persoonsgegevens die worden verwerkt,22
3131,Per verwerking bevat het register onder meer een korte beschrijving van de soorten persoonsgegevens die worden verwerkt waarvoor die persoonsgegevens zijn verzameld wat er met de persoonsgegevens wordt gedaan en wie daarvoor verantwoordelijk is,22
3132,Binnen het ministerie IenW wordt zoals afgesproken in de CIOraad centraal een register van verwerkingen bijgehouden,22
3133,De FG dient inzage te hebben in alle verwerkingen van alle dienstonderdelen IenW,22
3134,De vulling van het register verzorgen de dienstonderdelen zelf,22
3135,Rijkswaterstaat heeft tijdelijk nog een eigen verwerkingsregister in haar Samenwerkingsruimte,22
3136,De dienstonderdelen zijn zelf verantwoordelijk voor de juiste vulling van het register,22
3137,Het autorisatiebeleid is centraal geregeld alleen privacy coördinatoren van dienstonderdelen en hun vervanger hebben toegang,22
3138,In de verwerkingsregisters centraal en decentraal is een groot aantal verwerkingen opgenomen Bestuurskern 90 verwerkingen RWS 2191 verwerkingen ILT 130 verwerkingen,22
3140,Leeswijzer Het antwoord op de centrale onderzoeksvraag is in de samenvatting hieronder opgenomen,22
3141,In hoofdstuk 1 en 2 is het antwoord op de geformuleerde deelvragen opgenomen,22
3142,De paragraafnummers corresponderen met de nummers van de deelvragen,22
3143,Elke paragraaf start met een antwoord op de vraag,22
3144,Het antwoord is de samenvatting van de bevindingen per organisatiedeel welke daaronder is vermeld,22
3145,Hoofdstuk 3 geeft inzicht in de wijze waarop dit onderzoek is uitgevoerd,22
3146,In bijlage 1 zijn de centrale onderzoekvragen en de bijbehorende deelvragen opgenomen,22
3147,Bijlage 2 bevat een overzicht van de in het onderzoek betrokken verwerkingen,22
3148,Samenvatting bevindingen Rijks breed is afgesproken dat departementen de centrale registratietool gebruiken voor de vastlegging van de verwerkingen van persoonsgegevens,22
3149,De borging van de volledigheid van de vastleggingen bevat het register alle relevante verwerkingen is voor verbetering vatbaar,22
3150,Het centrale verwerkingsregister van IenW bevat nog niet alle verwerkingen van persoonsgegevens binnen het ministerie,22
